FIRE_YEAR,FIRE_MGT_ZONE,GENERAL_CAUSE,FINAL_SIZE,LATITUDE,LONGITUDE
2001,INT,LTG,0.3,47.6975,-81.2732
2001,INT,INC,0.1,48.3726,-81.0877
2001,INT,MIS,0.4,48.3816,-81.0877
2001,INT,IDO,0.1,48.4338,-81.4542
2001,INT,RES,5.5,48.5615,-81.0609
2001,INT,REC,0.1,48.3094,-80.7774
2001,INT,MIS,0.1,47.5875,-81.8644
2001,INT,REC,2.2,48.6062,-81.278
2001,INT,RES,0.3,48.5723,-81.0284
2001,INT,LTG,0.1,48.2435,-81.8552
2001,INT,LTG,17,48.4431,-86.1373
2001,INT,LTG,4.1,47.5165,-81.5511
2001,INT,LTG,0.1,49.1808,-86.4305
2001,INT,LTG,15,47.4723,-81.3649
2001,INT,INC,7.6,47.4779,-81.9489
2001,INT,INC,25,47.4159,-81.8285
2001,INT,LTG,0.1,47.7178,-81.9932
2001,INT,REC,0.1,48.0861,-82.3226
2001,INT,LTG,0.1,47.2628,-81.8393
2001,INT,LTG,0.2,46.9669,-82.4551
2001,INT,IDF,4,48.3552,-84.5365
2001,INT,RES,0.1,46.1032,-81.7866
2001,INT,REC,22.8,48.4106,-84.6013
2001,INT,LTG,10,48.6763,-81.7131
2001,INT,LTG,0.2,47.5178,-84.5095
2001,INT,INC,0.1,49.1994,-85.4969
2001,INT,LTG,0.8,48.4615,-85.4782
2001,INT,LTG,0.1,48.3791,-85.3726
2001,INT,LTG,0.1,48.0514,-85.128
2001,INT,LTG,0.1,48.5438,-85.5841
2001,INT,LTG,0.2,48.3458,-85.5761
2001,INT,LTG,0.5,48.6903,-85.1316
2001,INT,LTG,0.4,47.3971,-84.0514
2001,INT,LTG,0.1,47.7583,-84.8317
2001,INT,LTG,0.1,48.5438,-85.5841
2001,INT,LTG,0.1,48.0968,-85.1532
2001,INT,LTG,0.1,48.4336,-85.4115
2001,INT,LTG,0.1,48.1111,-85.5155
2001,INT,REC,35,48.2848,-85.0925
2001,INT,LTG,0.2,47.4481,-84.6189
2001,INT,LTG,0.1,48.6885,-85.1303
2001,INT,LTG,0.2,48.4223,-84.3169
2001,INT,LTG,0.1,48.4998,-85.3241
2001,INT,LTG,0.1,47.9576,-84.9037
2001,INT,LTG,0.1,48.4672,-85.2481
2001,INT,LTG,0.1,48.2735,-84.9582
2001,INT,LTG,0.3,46.8194,-81.1874
2001,INT,LTG,0.5,48.5674,-84.3689
2001,INT,LTG,0.1,48.6121,-85.3109
2001,INT,LTG,0.1,48.6296,-85.9482
2001,INT,LTG,0.1,48.6023,-86.0166
2001,INT,LTG,0.2,49.225,-86.4616
2001,INT,LTG,0.1,49.1687,-85.978
2001,INT,LTG,0.1,49.611,-86.1625
2001,INT,LTG,0.3,48.5008,-85.098
2001,INT,LTG,0.1,49.1214,-85.7459
2001,INT,LTG,3,48.4701,-84.8827
2001,INT,LTG,3,48.5239,-84.7775
2001,INT,LTG,0.2,48.4585,-85.389
2001,INT,LTG,0.1,48.5602,-84.8925
2001,INT,LTG,0.1,48.4754,-86.015
2001,INT,LTG,0.1,48.5617,-84.9737
2001,INT,LTG,0.1,47.4645,-84.0463
2001,INT,LTG,4,48.3164,-85.3922
2001,INT,LTG,0.1,48.4287,-85.0912
2001,INT,LTG,0.2,48.0713,-85.2481
2001,INT,LTG,0.1,48.5466,-85.3226
2001,INT,LTG,0.1,48.4676,-85.3373
2001,INT,LTG,0.8,48.3916,-85.021
2001,INT,LTG,0.4,48.0853,-85.6102
2001,INT,LTG,0.1,48.4362,-85.4073
2001,INT,LTG,2.7,48.5108,-84.6643
2001,INT,LTG,10,46.384,-80.9934
2001,INT,REC,0.4,46.66,-80.7712
2001,INT,LTG,3.5,45.9456,-80.8555
2001,INT,LTG,0.2,46.2046,-81.267
2001,INT,REC,0.2,46.4692,-80.7408
2001,INT,LTG,0.8,46.4318,-82.1037
2001,INT,LTG,0.1,47.0558,-81.3133
2001,INT,IDO,9,46.6256,-80.4317
2001,INT,LTG,0.1,46.9281,-82.2334
2001,INT,LTG,1.5,46.7455,-81.826
2001,INT,LTG,2.5,46.0865,-80.2782
2001,INT,LTG,0.1,47.0048,-80.8289
2001,INT,REC,1,46.5613,-80.9178
2001,INT,LTG,0.1,46.8393,-81.7907
2001,INT,REC,0.1,46.6276,-80.7661
2001,INT,REC,0.2,46.5639,-80.876
2001,INT,REC,0.3,46.9597,-81.2431
2001,INT,REC,0.1,46.2214,-82.0761
2001,INT,LTG,0.2,46.6669,-81.7398
2001,INT,LTG,0.4,46.9371,-81.5241
2001,INT,LTG,0.3,46.6396,-82.104
2001,INT,LTG,0.1,46.8866,-82.3991
2001,INT,LTG,0.3,46.9044,-80.6284
2001,INT,RWY,0.3,46.8407,-81.7147
2001,INT,LTG,0.5,46.5069,-81.8406
2001,INT,REC,0.1,45.934,-80.9729
2001,INT,LTG,0.7,46.2748,-81.5256
2001,INT,MIS,0.1,46.6171,-81.4375
2001,INT,REC,0.1,46.3975,-81.0299
2001,INT,LTG,4,46.5771,-82.3194
2001,INT,REC,0.2,46.564,-80.9282
2001,INT,LTG,0.1,46.7495,-81.8968
2001,INT,REC,0.3,46.4223,-80.7097
2001,INT,RES,0.1,46.0842,-81.1435
2001,INT,REC,0.1,46.6169,-80.7832
2001,INT,REC,0.2,46.3669,-80.9713
2001,INT,REC,0.5,46.4416,-80.9336
2001,INT,REC,0.1,46.1705,-81.93
2001,INT,LTG,0.2,46.8304,-81.8981
2001,INT,LTG,0.1,46.7643,-82.3881
2001,INT,REC,0.1,46.5541,-80.936
2001,INT,REC,0.6,46.158,-80.5272
2001,INT,LTG,0.6,46.8396,-81.872
2001,INT,REC,0.1,46.6193,-81.3186
2001,INT,REC,0.1,46.0932,-81.9236
2001,INT,LTG,0.3,47.015,-82.3512
2001,INT,LTG,0.2,46.9096,-82.015
2001,INT,LTG,0.3,46.9192,-81.9403
2001,INT,LTG,0.1,46.9613,-82.3209
2001,INT,REC,0.1,46.4623,-80.9778
2001,INT,LTG,0.3,46.6495,-82.0166
2001,INT,MIS,0.1,46.3124,-80.6753
2001,INT,LTG,0.1,46.9271,-81.5529
2001,INT,LTG,0.2,46.8882,-82.0868
2001,INT,LTG,2,46.9903,-82.1375
2001,INT,REC,0.1,46.2556,-80.4096
2001,INT,RWY,0.5,46.1498,-80.7733
2001,INT,LTG,0.2,46.9967,-82.3744
2001,INT,REC,0.3,46.2753,-80.6119
2001,INT,REC,0.1,46.0225,-81.5878
2001,INT,REC,0.5,46.2752,-80.5652
2001,INT,LTG,0.1,46.6889,-81.5034
2001,INT,REC,0.7,46.2427,-80.3644
2001,INT,REC,0.3,46.2237,-81.6522
2001,INT,REC,1.1,46.2572,-80.5653
2001,INT,REC,0.2,46.3161,-80.6882
2001,INT,LTG,1.5,46.9536,-82.2024
2001,INT,RWY,0.2,46.7704,-81.5749
2001,INT,REC,0.1,46.6968,-80.707
2001,INT,RES,0.1,46.1311,-82.1132
2001,INT,LTG,0.3,46.1679,-81.1489
2001,INT,LTG,0.5,46.9032,-82.2039
2001,INT,IDO,0.1,46.4181,-80.8789
2001,INT,RWY,0.1,46.284,-80.8481
2001,INT,RES,5,46.5105,-80.3013
2001,INT,LTG,0.1,46.7709,-80.8624
2001,INT,LTG,0.1,46.1598,-81.1424
2001,INT,RES,0.1,46.2395,-81.3177
2001,INT,REC,1.4,46.0968,-82.1203
2001,INT,LTG,0.3,46.52,-82.099
2001,INT,LTG,0.4,46.4899,-82.3055
2001,INT,LTG,0.7,46.2157,-80.366
2001,INT,LTG,0.2,47.0334,-81.2698
2001,INT,REC,0.1,46.5783,-80.8629
2001,INT,REC,0.1,46.0936,-81.7438
2001,INT,LTG,0.5,46.4686,-82.1135
2001,INT,LTG,0.1,46.33,-81.0194
2001,INT,REC,0.3,46.0864,-82.252
2001,INT,REC,0.1,46.3839,-81.1625
2001,INT,REC,0.1,46.0504,-81.3683
2001,INT,LTG,0.3,46.158,-81.1308
2001,INT,REC,0.2,46.0531,-80.6419
2001,INT,LTG,0.1,46.8291,-81.2753
2001,INT,LTG,0.1,46.8873,-81.374
2001,INT,REC,0.1,45.9312,-80.8284
2001,INT,LTG,0.8,47.0218,-80.771
2001,INT,LTG,0.2,47.0263,-81.2237
2001,INT,REC,0.2,46.1352,-81.2861
2001,INT,LTG,1.3,46.6659,-81.749
2001,INT,LTG,0.3,46.1947,-81.2656
2001,INT,REC,0.2,46.1773,-82.0817
2001,INT,LTG,0.2,46.7986,-81.2345
2001,INT,UNK,0.1,46.429,-81.0455
2001,INT,LTG,0.8,45.9969,-81.0968
2001,INT,LTG,0.7,46.716,-81.1229
2001,INT,LTG,0.2,46.9328,-80.8357
2001,INT,LTG,0.1,45.9996,-80.8605
2001,INT,LTG,0.1,46.0581,-81.6528
2001,INT,LTG,0.5,46.168,-81.0453
2001,INT,LTG,0.1,45.9247,-80.7485
2001,INT,LTG,0.1,46.123,-80.9417
2001,INT,LTG,1.5,46.3106,-80.6701
2001,INT,LTG,0.1,46.0417,-81.239
2001,INT,LTG,11,46.3108,-81.5259
2001,INT,LTG,15,46.1333,-81.3184
2001,INT,LTG,0.1,46.3542,-80.8674
2001,INT,REC,0.1,45.5675,-81.9239
2001,INT,LTG,0.1,46.2633,-81.1232
2001,INT,LTG,0.3,46.572,-81.4762
2001,INT,LTG,1,46.1398,-81.5113
2001,INT,LTG,1.2,46.2549,-81.5526
2001,INT,LTG,3,46.0219,-81.6911
2001,INT,LTG,0.3,46.1729,-81.9651
2001,INT,LTG,0.1,46.0588,-81.5235
2001,INT,LTG,5,46.0593,-81.3943
2001,INT,INC,1,46.537,-81.0065
2001,INT,LTG,0.1,46.1174,-81.2251
2001,INT,REC,0.1,46.5541,-80.9752
2001,INT,LTG,0.2,46.6392,-82.1497
2001,INT,LTG,0.1,46.4733,-81.3972
2001,INT,LTG,0.2,46.4788,-81.3582
2001,INT,LTG,0.2,46.1829,-81.7048
2001,INT,LTG,0.3,46.4406,-80.8789
2001,INT,LTG,0.1,46.6996,-81.2589
2001,INT,LTG,1.6,46.5499,-82.0826
2001,INT,LTG,1,47.0284,-81.4316
2001,INT,LTG,0.4,46.9517,-81.18
2001,INT,LTG,0.2,46.3462,-81.7797
2001,INT,LTG,0.1,46.2831,-81.1557
2001,INT,LTG,1.2,46.0125,-81.7556
2001,INT,LTG,2.5,46.1296,-81.7443
2001,INT,LTG,5,46.0042,-81.6392
2001,INT,LTG,2.5,47.0918,-81.8498
2001,INT,LTG,0.1,47.0087,-81.4038
2001,INT,REC,0.1,46.642,-80.7648
2001,INT,LTG,0.3,46.5963,-81.9203
2001,INT,RES,0.5,45.5886,-81.8781
2001,INT,LTG,0.1,46.2933,-80.604
2001,INT,LTG,0.2,46.0353,-82.234
2001,INT,LTG,1.5,46.4825,-80.656
2001,INT,LTG,0.1,46.6611,-80.8915
2001,INT,LTG,0.8,46.8244,-80.6263
2001,INT,LTG,0.2,46.3741,-80.9804
2001,INT,LTG,0.1,46.3039,-81.0194
2001,INT,LTG,0.1,46.3578,-80.8245
2001,INT,LTG,0.3,46.1769,-81.1412
2001,INT,LTG,1.6,46.3435,-80.9129
2001,INT,REC,0.2,46.7133,-81.1229
2001,INT,LTG,0.5,46.0773,-80.5926
2001,INT,LTG,0.1,46.2307,-80.76
2001,INT,REC,0.2,46.5415,-80.9686
2001,INT,REC,0.3,45.9693,-81.3807
2001,INT,REC,0.1,46.4281,-81.0169
2001,INT,LTG,0.2,46.7423,-81.8914
2001,INT,REC,0.6,46.438,-80.9934
2001,INT,REC,0.1,46.0121,-80.8178
2001,INT,LTG,0.1,46.7225,-82.353
2001,INT,MIS,1,46.4119,-81.4527
2001,INT,LTG,0.1,46.2853,-81.9774
2001,INT,LTG,0.2,46.0305,-81.606
2001,INT,LTG,0.2,46.7242,-80.9672
2001,INT,LTG,1.1,45.9745,-80.9315
2001,INT,LTG,0.6,45.9484,-80.9961
2001,INT,LTG,0.7,46.6674,-82.3673
2001,INT,LTG,0.4,46.6493,-82.2192
2001,INT,LTG,0.1,46.2093,-81.1153
2001,INT,LTG,0.1,46.1619,-81.7512
2001,INT,LTG,4,46.5708,-80.722
2001,INT,LTG,3,46.8726,-80.8766
2001,INT,LTG,0.5,46.2484,-81.9768
2001,INT,LTG,5,46.2811,-80.4704
2001,INT,LTG,0.6,46.0008,-81.4093
2001,INT,LTG,0.1,46.0803,-81.2974
2001,INT,LTG,0.2,46.3101,-80.5337
2001,INT,LTG,0.1,46.5024,-80.7028
2001,INT,LTG,0.1,46.3558,-81.5264
2001,INT,LTG,1.8,46.3514,-81.6758
2001,INT,LTG,0.1,46.354,-81.5185
2001,INT,LTG,0.2,46.242,-80.4059
2001,INT,LTG,0.3,46.2929,-80.5001
2001,INT,LTG,0.1,46.8039,-81.8321
2001,INT,LTG,0.1,46.4527,-80.625
2001,INT,MIS,0.1,48.6909,-93.1793
2001,INT,LTG,0.4,50.6795,-94.7904
2001,INT,LTG,0.4,49.9553,-94.9098
2001,INT,LTG,0.2,50.472,-94.1202
2001,INT,LTG,0.1,50.1318,-93.9444
2001,INT,LTG,0.1,49.7977,-94.0907
2001,INT,LTG,0.3,50.3964,-93.1336
2001,INT,REC,0.1,49.2198,-94.3114
2001,INT,LTG,0.4,50.3276,-94.173
2001,INT,RES,0.1,49.703,-94.5185
2001,INT,REC,0.1,49.4789,-94.4563
2001,INT,REC,0.1,49.4386,-94.0137
2001,INT,LTG,0.1,49.4416,-93.5862
2001,INT,LTG,0.1,50.2564,-94.5009
2001,INT,LTG,0.1,50.1588,-93.9449
2001,INT,LTG,1.7,50.4582,-93.5282
2001,INT,REC,0.1,49.8569,-94.4398
2001,INT,RWY,0.4,49.8077,-93.9797
2001,INT,RWY,0.7,49.7971,-94.0629
2001,INT,LTG,0.1,50.6867,-94.9039
2001,INT,LTG,0.1,49.9122,-94.156
2001,INT,RWY,0.1,49.7971,-94.0601
2001,INT,REC,0.3,49.627,-94.3347
2001,INT,REC,0.1,49.4753,-93.9317
2001,INT,MIS,0.1,49.7493,-95.0197
2001,INT,LTG,1.6,50.0855,-94.0972
2001,INT,LTG,0.1,50.459,-93.3169
2001,INT,LTG,0.1,50.6698,-94.8325
2001,INT,LTG,0.1,50.4674,-94.13
2001,INT,LTG,0.1,50.6604,-94.8604
2001,INT,LTG,0.1,49.1326,-94.0349
2001,INT,MIS,0.1,49.823,-94.2581
2001,INT,REC,0.2,49.7774,-94.3125
2001,INT,REC,0.8,49.689,-94.1714
2001,INT,LTG,0.1,50.2606,-93.4699
2001,INT,LTG,1.8,50.3423,-93.2178
2001,INT,REC,0.1,50.0085,-94.5421
2001,INT,LTG,0.1,50.1815,-93.0028
2001,INT,LTG,1,50.0997,-93.0069
2001,INT,REC,0.1,50.339,-94.7073
2001,INT,MIS,0.2,49.4253,-93.9928
2001,INT,REC,0.3,49.8624,-93.8974
2001,INT,RWY,0.1,49.7615,-94.8258
2001,INT,INC,2.3,50.1743,-94.8835
2001,INT,INC,1,50.1746,-94.8695
2001,INT,INC,1.5,50.2361,-94.9561
2001,INT,MIS,0.5,50.1312,-94.9336
2001,INT,RES,0.1,49.6338,-94.9318
2001,INT,LTG,0.1,49.5662,-94.8351
2001,INT,MIS,0.2,50.1239,-94.9445
2001,INT,LTG,0.1,49.6709,-94.864
2001,INT,INC,1,50.0856,-94.8101
2001,INT,RES,0.6,49.7218,-94.4497
2001,INT,INC,2.5,50.1029,-94.8527
2001,INT,INC,5.5,50.1826,-94.9259
2001,INT,RES,0.3,49.8008,-94.6049
2001,INT,INC,6,48.5945,-92.1659
2001,INT,LTG,0.2,48.6782,-91.5396
2001,INT,MIS,3.5,49.9729,-94.513
2001,INT,REC,0.1,50.0309,-94.1658
2001,INT,LTG,1.3,50.3725,-93.3782
2001,INT,RES,0.4,49.4109,-94.0959
2001,INT,LTG,0.1,49.3482,-94.067
2001,INT,REC,0.1,49.1769,-94.1044
2001,INT,LTG,0.1,49.6589,-94.373
2001,INT,LTG,0.1,50.3296,-93.25
2001,INT,REC,0.1,49.2374,-94.3393
2001,INT,RWY,0.1,49.9946,-94.1928
2001,INT,RWY,0.3,49.7887,-94.0905
2001,INT,LTG,1,50.677,-94.946
2001,INT,UNK,0.1,49.8165,-94.0077
2001,INT,LTG,0.1,49.2458,-94.3945
2001,INT,MIS,0.1,49.7224,-94.3263
2001,INT,LTG,0.1,49.4743,-94.5349
2001,INT,LTG,1.2,49.4507,-93.5697
2001,INT,LTG,0.7,50.1713,-93.273
2001,INT,LTG,0.1,49.9419,-94.0661
2001,INT,LTG,0.1,50.4054,-93.0914
2001,INT,RWY,0.2,49.8164,-94.0216
2001,MEA,LTG,1.5,48.1548,-91.4201
2001,INT,LTG,0.1,48.8354,-93.327
2001,INT,LTG,0.4,49.1511,-90.9841
2001,INT,LTG,0.1,48.4518,-92.3576
2001,INT,REC,0.8,48.8757,-91.5066
2001,INT,LTG,5,48.6527,-91.6626
2001,INT,REC,0.4,48.6717,-93.3286
2001,INT,LTG,1,48.7414,-93.1156
2001,MEA,LTG,0.7,49.0284,-93.4582
2001,INT,MIS,0.1,48.7615,-92.6217
2001,MEA,LTG,1.6,48.4638,-91.6675
2001,MEA,LTG,0.2,48.1566,-91.2372
2001,INT,LTG,3.5,48.587,-92.4101
2001,INT,REC,0.2,49.2542,-92.9519
2001,MEA,LTG,0.1,48.2532,-91.3766
2001,INT,MIS,0.1,48.7588,-92.6258
2001,INT,REC,0.1,49.4476,-92.931
2001,INT,LTG,0.2,49.1698,-91.6473
2001,INT,LTG,0.1,49.0602,-91.1999
2001,INT,REC,0.1,48.685,-91.3764
2001,INT,LTG,0.1,49.0383,-93.0752
2001,INT,UNK,40,48.7766,-94.504
2001,MEA,LTG,0.3,48.575,-91.9764
2001,INT,RES,0.1,48.8745,-93.6614
2001,INT,LTG,3,49.3386,-93.1885
2001,INT,LTG,0.1,48.4519,-92.3846
2001,MEA,LTG,0.2,48.5861,-91.3796
2001,MEA,LTG,0.8,48.131,-91.6762
2001,MEA,LTG,0.2,48.4939,-91.9645
2001,INT,LTG,0.1,49.1897,-92.4167
2001,INT,LTG,0.1,48.8254,-91.8215
2001,INT,LTG,0.3,49.148,-92.5296
2001,INT,LTG,0.1,50.3614,-92.9971
2001,MEA,LTG,0.1,48.6436,-91.375
2001,INT,LTG,0.8,49.6227,-94.786
2001,MEA,LTG,0.1,48.5048,-91.3551
2001,MEA,LTG,0.2,48.3976,-91.4126
2001,INT,LTG,0.3,48.3767,-91.9399
2001,INT,LTG,0.1,48.9465,-93.6487
2001,INT,IDF,0.5,48.9449,-92.1054
2001,INT,LTG,0.3,48.8938,-92.6521
2001,INT,REC,0.1,49.5714,-94.9017
2001,INT,LTG,0.1,49.0805,-93.801
2001,INT,RES,0.1,48.9209,-93.3071
2001,INT,UNK,2,49.8501,-94.9126
2001,INT,LTG,0.1,48.934,-92.5562
2001,INT,LTG,2,48.8851,-93.2659
2001,MEA,REC,0.5,48.6523,-91.6246
2001,INT,LTG,0.1,48.8827,-93.0627
2001,INT,REC,0.1,49.5794,-94.9573
2001,INT,REC,0.1,48.7034,-93.2487
2001,INT,LTG,0.2,49.1507,-93.0863
2001,INT,LTG,2.8,50.2708,-94.4242
2001,INT,REC,0.1,49.0007,-92.3916
2001,INT,LTG,0.2,49.2346,-93.6112
2001,INT,LTG,0.3,49.0373,-93.472
2001,INT,MIS,0.1,48.7359,-92.849
2001,MEA,REC,0.2,48.1252,-91.5634
2001,INT,RES,0.1,48.6692,-93.2376
2001,INT,LTG,0.1,48.9075,-93.3002
2001,INT,REC,0.1,48.8651,-92.2705
2001,EXT,LTG,20,50.8343,-86.1834
2001,INT,LTG,1.1,50.7497,-86.5038
2001,INT,RES,0.2,52.1819,-87.9725
2001,INT,RWY,0.1,49.02,-88.2309
2001,INT,LTG,0.1,50.4587,-92.3829
2001,INT,LTG,0.1,50.2442,-91.9453
2001,INT,MIS,2,48.8841,-87.5524
2001,INT,MIS,0.5,48.8224,-86.9386
2001,INT,RES,1,50.2256,-86.9649
2001,INT,MIS,0.2,52.1819,-87.9725
2001,INT,MIS,0.3,49.7747,-86.4653
2001,INT,REC,0.5,49.0756,-88.335
2001,INT,MIS,0.1,49.7877,-86.5721
2001,INT,LTG,0.5,50.9777,-87.876
2001,INT,REC,0.2,49.0627,-88.6358
2001,INT,RWY,0.1,48.7978,-87.2573
2001,INT,RWY,1.5,50.2319,-87.7921
2001,INT,MIS,0.1,51.0077,-87.8395
2001,EXT,RES,0.4,52.9361,-88.0787
2001,INT,MIS,0.1,52.7517,-88.5038
2001,INT,MIS,0.1,52.7605,-88.5189
2001,INT,MIS,1.2,48.8242,-86.955
2001,MEA,LTG,0.1,51.5824,-91.6058
2001,MEA,LTG,1.5,51.2322,-89.0839
2001,MEA,LTG,0.2,53.0109,-89.7083
2001,MEA,LTG,0.2,53.0599,-89.7651
2001,EXT,LTG,1,53.0022,-90.3846
2001,EXT,LTG,1,51.9019,-89.7545
2001,MEA,LTG,0.2,51.7572,-91.6352
2001,MEA,LTG,0.1,51.7278,-91.9285
2001,EXT,LTG,100,52.6436,-89.5643
2001,MEA,LTG,0.5,51.9525,-91.5769
2001,EXT,LTG,0.1,53.3777,-91.2487
2001,EXT,LTG,0.1,51.5911,-91.5853
2001,MEA,LTG,0.1,51.5771,-91.5396
2001,EXT,LTG,0.5,53.3079,-91.4016
2001,EXT,LTG,1,52.3686,-91.9939
2001,EXT,LTG,1,52.2162,-90.226
2001,INT,LTG,0.1,50.431,-92.4297
2001,MEA,LTG,0.1,51.7873,-91.6705
2001,INT,MIS,1.5,51.7305,-91.8343
2001,EXT,LTG,10,51.0054,-86.2232
2001,INT,RES,20,52.9495,-87.3646
2001,INT,INC,0.8,51.4661,-90.1868
2001,INT,INC,0.5,51.2352,-90.2339
2001,MEA,RES,2.6,51.218,-90.2292
2001,MEA,REC,0.2,52.9488,-89.1358
2001,INT,LTG,2,52.9622,-89.7916
2001,INT,RES,1,51.7481,-91.7904
2001,MEA,MIS,1.3,53.8335,-89.6319
2001,INT,RES,0.1,51.7305,-91.8343
2001,INT,LTG,0.2,50.6862,-91.0677
2001,INT,LTG,0.4,50.9215,-90.4831
2001,INT,LTG,0.1,53.8035,-89.9536
2001,MEA,LTG,0.1,51.8922,-91.4988
2001,EXT,LTG,0.3,51.952,-91.5376
2001,MEA,LTG,0.4,51.9524,-91.5667
2001,MEA,RES,0.1,53.8859,-90.984
2001,INT,LTG,0.5,50.3866,-92.5428
2001,EXT,LTG,0.3,52.2082,-90.2704
2001,EXT,LTG,0.1,53.7177,-91.1436
2001,EXT,LTG,1,52.7537,-91.0219
2001,EXT,LTG,0.1,52.6481,-90.9971
2001,INT,LTG,0.1,50.5277,-92.0787
2001,EXT,LTG,0.3,53.7132,-91.1423
2001,MEA,LTG,0.8,53.823,-90.987
2001,INT,REC,0.1,50.5943,-93.12
2001,MEA,LTG,0.2,51.8285,-91.7448
2001,INT,MIS,0.1,50.115,-92.2097
2001,INT,LTG,0.5,50.4049,-91.438
2001,INT,LTG,0.1,50.2582,-91.9997
2001,INT,LTG,0.3,50.4864,-92.9647
2001,INT,LTG,0.7,50.4023,-92.1487
2001,INT,REC,0.1,50.4412,-92.7817
2001,INT,LTG,0.1,50.5385,-92.3438
2001,INT,RWY,0.1,50.0975,-92.2939
2001,MEA,LTG,0.5,51.4201,-89.1356
2001,INT,IDF,0.1,49.9626,-91.3896
2001,INT,REC,0.3,50.447,-91.9986
2001,MEA,RES,0.1,51.1842,-90.2098
2001,MEA,LTG,0.1,51.5809,-89.5098
2001,MEA,LTG,0.1,51.6236,-90.0442
2001,MEA,LTG,0.1,51.4967,-89.7732
2001,EXT,LTG,4.5,53.7696,-91.1322
2001,MEA,LTG,0.6,51.4542,-89.238
2001,INT,LTG,0.1,50.4121,-92.2611
2001,MEA,LTG,123,53.8661,-90.8785
2001,EXT,LTG,50,52.604,-91.9737
2001,INT,LTG,5,53.8597,-91.0309
2001,EXT,LTG,100.4,53.6988,-91.0839
2001,MEA,LTG,0.3,53.9031,-90.9375
2001,MEA,LTG,0.1,54.0465,-90.9152
2001,MEA,LTG,430,52.9571,-92.3227
2001,EXT,LTG,0.4,51.4605,-89.4197
2001,MEA,LTG,0.7,52.0818,-92.5914
2001,INT,LTG,0.1,50.741,-93.6235
2001,EXT,LTG,25,53.3171,-93.8841
2001,EXT,LTG,34,52.9553,-94.3992
2001,MEA,LTG,2.5,50.6918,-92.016
2001,EXT,LTG,3,52.716,-93.2442
2001,EXT,LTG,7,52.7431,-93.1851
2001,INT,LTG,7,52.7073,-94.036
2001,INT,LTG,1,51.4304,-95.0642
2001,INT,LTG,1.5,50.6073,-93.3532
2001,INT,IDF,0.2,50.3416,-87.007
2001,INT,LTG,0.1,50.7503,-94.1694
2001,INT,LTG,0.1,51.3697,-93.7613
2001,EXT,LTG,10,53.2673,-93.934
2001,EXT,LTG,1,53.1322,-93.7174
2001,INT,LTG,0.1,51.271,-94.2614
2001,INT,LTG,0.1,51.3065,-94.2122
2001,INT,LTG,2,51.5225,-94.9386
2001,MEA,LTG,0.1,51.3922,-93.7545
2001,MEA,LTG,0.3,51.6502,-92.5808
2001,INT,REC,0.1,51.169,-93.7923
2001,INT,LTG,0.7,51.7313,-94.8172
2001,INT,LTG,0.3,51.7972,-94.859
2001,INT,LTG,0.1,50.5489,-93.3175
2001,INT,IDF,0.7,51.1015,-92.9642
2001,EXT,LTG,2,48.4877,-88.5766
2001,INT,REC,0.1,49.9196,-85.2155
2001,INT,LTG,0.1,50.421,-92.2469
2001,EXT,MIS,0.5,52.5113,-93.0427
2001,INT,MIS,0.1,52.505,-93.0294
2001,INT,MIS,10.5,52.5041,-93.0279
2001,INT,MIS,0.1,52.496,-93.0294
2001,INT,MIS,0.7,52.4826,-92.9985
2001,INT,RES,0.1,50.6445,-93.205
2001,INT,MIS,0.1,50.7291,-93.1629
2001,INT,LTG,0.3,51.661,-93.8891
2001,INT,IDF,5,50.8113,-92.12
2001,MEA,LTG,0.1,51.3105,-93.8679
2001,INT,LTG,0.1,50.8848,-94.2154
2001,INT,LTG,7,53.0211,-93.4546
2001,INT,LTG,0.1,50.631,-94.3927
2001,INT,LTG,0.1,51.5652,-93.2668
2001,INT,LTG,1.5,51.2777,-93.1361
2001,EXT,LTG,0.2,52.4204,-93.6822
2001,EXT,LTG,35,53.7893,-93.5312
2001,INT,LTG,0.1,51.2318,-93.4941
2001,INT,LTG,0.2,51.1518,-92.907
2001,INT,LTG,0.3,51.2363,-95.1056
2001,INT,INC,0.1,50.9885,-94.1825
2001,INT,LTG,0.3,50.616,-94.1095
2001,INT,LTG,0.1,51.8292,-94.8792
2001,INT,LTG,3.6,50.5512,-93.4333
2001,INT,LTG,0.5,50.6276,-93.7846
2001,INT,LTG,0.2,50.6339,-93.4666
2001,INT,LTG,0.1,50.548,-93.5659
2001,INT,LTG,0.2,50.625,-93.4382
2001,INT,LTG,0.1,50.5943,-92.9081
2001,INT,LTG,0.2,50.4819,-92.9013
2001,INT,LTG,0.2,51.6992,-94.4006
2001,INT,LTG,20,51.0037,-94.7601
2001,INT,LTG,0.1,50.8317,-92.5314
2001,INT,LTG,0.3,50.6078,-92.9576
2001,INT,IDO,0.1,51.1216,-93.8787
2001,INT,REC,0.1,50.5538,-93.0705
2001,INT,LTG,0.1,50.9201,-94.2732
2001,INT,LTG,1,50.5574,-93.4729
2001,INT,LTG,0.2,50.5174,-93.3385
2001,INT,LTG,0.1,50.5043,-92.8942
2001,INT,LTG,0.2,51.1181,-92.6328
2001,INT,LTG,0.1,50.6124,-93.4296
2001,INT,REC,0.1,50.7272,-93.6871
2001,EXT,LTG,300,51.2147,-86.8783
